hname/C:sname/C:id0/I:id1/I:id2/I:id3/I:first/D:stampSec/D:mi.fMemUsed/D:mi.fSwapUsed/D:cI.fUser/D:cI.fSys/D:cI.fLoad1m/D:cI.fLoad5m/D:cI.fLoad15m/D:pI.fMemResident/D:pI.fMemVirtual/D:pI.fCpuUser/D:pI.fCpuSys/D:stampOldSec/D:miOld.fMemUsed/D:miOld.fSwapUsed/D:cIOld.fUser/D:cIOld.fSys/D:pIOld.fMemResident/D:pIOld.fMemVirtual/D:pIOld.fCpuUser/D:pIOld.fCpuSys/D:fileBytesRead/D:fileBytesWritten/D:fileCounter/D:fileReadCalls/D
qx084.quark.hiroshima-u.ac.jp	Start_Run	-1	-1	-1	-1	1616729396.12659	1616729396.12659	7685	799	0	0	0.730000019073486	0.25	0.310000002384186	181.4609375	895.16015625	2.24396705627441	1.88987302780151	1616729396.13718	0	0	0	0	0	0	0	0	682311	0	0	225	
qx084.quark.hiroshima-u.ac.jp	ProcessEnvironmentVars	-1	-1	-1	-1	1616729396.12659	1616729396.35069	7700	799	0	0	0.730000019073486	0.25	0.310000002384186	181.5	895.16015625	2.24396705627441	1.89552402496338	1616729396.12659	7685	799	0	0	181.4609375	895.16015625	2.24396705627441	1.88987302780151	682311	0	0	225	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_Begin	-1	-1	-1	-1	1616729396.12659	1616729396.36956	7667	799	0	12.5	0.730000019073486	0.25	0.310000002384186	181.51171875	895.16015625	2.24396705627441	1.90102398395538	1616729396.35069	7700	799	0	0	181.5	895.16015625	2.24396705627441	1.89552402496338	682311	0	0	225	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_InitCDB	-1	-1	-1	-1	1616729396.12659	1616729396.49247	7666	799	0	0	0.730000019073486	0.25	0.310000002384186	184.30859375	895.55078125	2.25305104255676	1.90634799003601	1616729396.36956	7667	799	0	12.5	181.51171875	895.16015625	2.24396705627441	1.90102398395538	682311	0	0	225	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_SetCDBLock	-1	-1	-1	-1	1616729396.12659	1616729396.74184	7668	799	11.1111106872559	0	0.730000019073486	0.25	0.310000002384186	184.328125	895.55078125	2.2722339630127	1.94762897491455	1616729396.49247	7666	799	0	0	184.30859375	895.55078125	2.25305104255676	1.90634799003601	682311	0	0	225	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_Config	-1	-1	-1	-1	1616729396.12659	1616729404.30758	7679	799	0	0	0.769999980926514	0.270000010728836	0.319999992847443	387.81640625	1232.125	6.81748199462891	2.51617002487183	1616729396.74184	7668	799	11.1111106872559	0	184.328125	895.55078125	2.2722339630127	1.94762897491455	5923466	181	2	534	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_GetField	-1	-1	-1	-1	1616729396.12659	1616729404.32787	7679	799	0	0	0.769999980926514	0.270000010728836	0.319999992847443	388.4140625	1232.51171875	6.82393884658813	2.51731109619141	1616729404.30758	7679	799	0	0	387.81640625	1232.125	6.81748199462891	2.51617002487183	5923466	181	2	534	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_InitMCApp	-1	-1	-1	-1	1616729396.12659	1616729405.40869	7678	799	0	0	0.769999980926514	0.270000010728836	0.319999992847443	411.51953125	1251.19921875	7.55445194244385	2.54468894004822	1616729404.32787	7679	799	0	0	388.4140625	1232.51171875	6.82393884658813	2.51731109619141	5936605	706266	3	549	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_InitLoaders	-1	-1	-1	-1	1616729396.12659	1616729405.96626	7698	799	0	0	0.769999980926514	0.270000010728836	0.319999992847443	422.171875	1257.39453125	7.90212678909302	2.62485694885254	1616729405.40869	7678	799	0	0	411.51953125	1251.19921875	7.55445194244385	2.54468894004822	5936605	791568	6	549	
qx084.quark.hiroshima-u.ac.jp	RunSimulation_TriggerDescriptor	-1	-1	-1	-1	1616729396.12659	1616729405.97679	7698	799	0	0	0.769999980926514	0.270000010728836	0.319999992847443	422.171875	1257.39453125	7.90234708786011	2.62492990493774	1616729405.96626	7698	799	0	0	422.171875	1257.39453125	7.90212678909302	2.62485694885254	5936605	791568	6	549	
